time,order,x,y,z,qw,qx,qy,qz,step_size,type
0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.1,1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.2,2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.3,3,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.4,4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.5,5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.6,6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.7,7,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.8,8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
0.9,9,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.1,11,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.2,12,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.3,13,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.4,14,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.5,15,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.6,16,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.7,17,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.8,18,1.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
1.9,19,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.0,20,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.1,21,2.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.2,22,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.3,23,2.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.4,24,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.5,25,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.6,26,2.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.7,27,2.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.8,28,2.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
2.9,29,2.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.0,30,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.1,31,3.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.2,32,3.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.3,33,3.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.4,34,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.5,35,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.6,36,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.7,37,3.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.8,38,3.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
3.9,39,3.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.0,40,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.1,41,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.2,42,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.3,43,4.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.4,44,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.5,45,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.6,46,4.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.7,47,4.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.8,48,4.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
4.9,49,4.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.0,50,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.1,51,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.2,52,5.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.3,53,5.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.4,54,5.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.5,55,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.6,56,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.7,57,5.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.8,58,5.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
5.9,59,5.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.0,60,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.1,61,6.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.2,62,6.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.3,63,6.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.4,64,6.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.5,65,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.6,66,6.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.7,67,6.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.8,68,6.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
6.9,69,6.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.0,70,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.1,71,7.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.2,72,7.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.3,73,7.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.4,74,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.5,75,7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.6,76,7.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.7,77,7.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.8,78,7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
7.9,79,7.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.0,80,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.1,81,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.2,82,8.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.3,83,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.4,84,8.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.5,85,8.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.6,86,8.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.7,87,8.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.8,88,8.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
8.9,89,8.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.0,90,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.1,91,9.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.2,92,9.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.3,93,9.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.4,94,9.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.5,95,9.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.6,96,9.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.7,97,9.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.8,98,9.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
9.9,99,9.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.0,100,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.1,101,10.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.2,102,10.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.3,103,10.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.4,104,10.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.5,105,10.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.6,106,10.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.7,107,10.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.8,108,10.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
10.9,109,10.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.0,110,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.1,111,11.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.2,112,11.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.3,113,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.4,114,11.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.5,115,11.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.6,116,11.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.7,117,11.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.8,118,11.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
11.9,119,11.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.0,120,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.1,121,12.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.2,122,12.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.3,123,12.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.4,124,12.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.5,125,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.6,126,12.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.7,127,12.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.8,128,12.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
12.9,129,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.0,130,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.1,131,13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.2,132,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.3,133,13.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.4,134,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.5,135,13.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.6,136,13.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.7,137,13.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.8,138,13.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
13.9,139,13.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.0,140,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.1,141,14.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.2,142,14.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.3,143,14.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.4,144,14.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.5,145,14.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.6,146,14.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.7,147,14.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.8,148,14.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
14.9,149,14.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.0,150,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.1,151,15.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.2,152,15.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.3,153,15.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.4,154,15.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.5,155,15.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.6,156,15.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.7,157,15.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.8,158,15.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
15.9,159,15.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.0,160,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.1,161,16.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.2,162,16.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.3,163,16.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.4,164,16.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.5,165,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.6,166,16.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.7,167,16.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.8,168,16.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
16.9,169,16.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.0,170,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.1,171,17.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.2,172,17.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.3,173,17.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.4,174,17.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.5,175,17.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.6,176,17.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.7,177,17.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.8,178,17.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
17.9,179,17.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.0,180,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.1,181,18.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.2,182,18.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.3,183,18.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.4,184,18.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.5,185,18.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.6,186,18.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.7,187,18.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.8,188,18.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
18.9,189,18.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.0,190,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.1,191,19.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.2,192,19.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.3,193,19.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.4,194,19.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.5,195,19.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.6,196,19.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.7,197,19.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.8,198,19.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
19.9,199,19.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.0,200,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.1,201,20.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.2,202,20.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.3,203,20.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.4,204,20.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.5,205,20.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.6,206,20.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.7,207,20.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.8,208,20.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
20.9,209,20.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.0,210,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.1,211,21.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.2,212,21.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.3,213,21.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.4,214,21.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.5,215,21.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.6,216,21.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.7,217,21.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.8,218,21.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
21.9,219,21.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.0,220,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.1,221,22.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.2,222,22.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.3,223,22.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.4,224,22.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.5,225,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.6,226,22.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.7,227,22.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.8,228,22.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
22.9,229,22.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.0,230,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.1,231,23.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.2,232,23.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.3,233,23.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.4,234,23.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.5,235,23.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.6,236,23.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.7,237,23.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.8,238,23.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
23.9,239,23.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.0,240,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.1,241,24.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.2,242,24.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.3,243,24.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.4,244,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.5,245,24.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.6,246,24.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.7,247,24.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.8,248,24.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
24.9,249,24.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.0,250,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.1,251,25.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.2,252,25.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.3,253,25.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.4,254,25.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.5,255,25.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.6,256,25.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.7,257,25.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.8,258,25.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
25.9,259,25.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.0,260,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.1,261,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.2,262,26.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.3,263,26.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.4,264,26.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.5,265,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.6,266,26.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.7,267,26.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.8,268,26.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
26.9,269,26.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.0,270,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.1,271,27.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.2,272,27.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.3,273,27.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.4,274,27.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.5,275,27.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.6,276,27.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.7,277,27.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.8,278,27.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
27.9,279,27.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.0,280,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.1,281,28.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.2,282,28.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.3,283,28.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.4,284,28.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.5,285,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.6,286,28.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.7,287,28.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.8,288,28.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
28.9,289,28.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.0,290,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.1,291,29.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.2,292,29.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.3,293,29.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.4,294,29.4,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.5,295,29.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.6,296,29.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.7,297,29.7,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.8,298,29.8,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
29.9,299,29.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
30.0,300,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,S
30.0,0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,T
30.1,1,30.1,0.0002,0.0,1.0,0.0,0.0,0.001,0.1,T
30.2,2,30.2,0.0008,0.0,0.999995,0.0,0.0,0.003,0.1,T
30.3,3,30.3,0.0018,0.0,0.999988,0.0,0.0,0.005,0.1,T
30.4,4,30.4,0.0032,0.0,0.999976,0.0,0.0,0.007,0.1,T
30.5,5,30.5,0.005,0.0,0.99996,0.0,0.0,0.009,0.1,T
30.6,6,30.5999,0.0072,0.0,0.99994,0.0,0.0,0.010999,0.1,T
30.7,7,30.6999,0.0098,0.0,0.999916,0.0,0.0,0.012998,0.1,T
30.8,8,30.7999,0.0128,0.0,0.999887,0.0,0.0,0.015001,0.1,T
30.9,9,30.8998,0.0162,0.0,0.999856,0.0,0.0,0.016999,0.1,T
31.0,10,30.9997,0.02,0.0,0.999819,0.0,0.0,0.019,0.1,T
31.1,11,31.0996,0.0242,0.0,0.999779,0.0,0.0,0.021,0.1,T
31.2,12,31.1995,0.0288,0.0,0.999736,0.0,0.0,0.022998,0.1,T
31.3,13,31.2994,0.0338,0.0,0.999687,0.0,0.0,0.025,0.1,T
31.4,14,31.3993,0.0392,0.0,0.999635,0.0,0.0,0.026999,0.1,T
31.5,15,31.4991,0.045,0.0,0.99958,0.0,0.0,0.028995,0.1,T
31.6,16,31.5989,0.0512,0.0,0.99952,0.0,0.0,0.030992,0.1,T
31.7,17,31.6987,0.0578,0.0,0.999456,0.0,0.0,0.032992,0.1,T
31.8,18,31.7984,0.0648,0.0,0.999388,0.0,0.0,0.034991,0.1,T
31.9,19,31.8982,0.0722,0.0,0.999316,0.0,0.0,0.036992,0.1,T
32.0,20,31.9979,0.08,0.0,0.99924,0.0,0.0,0.038991,0.1,T
32.1,21,32.0975,0.0881,0.0,0.99916,0.0,0.0,0.04099,0.1,T
32.2,22,32.1972,0.0967,0.0,0.999076,0.0,0.0,0.042987,0.1,T
32.3,23,32.2968,0.1057,0.0,0.998988,0.0,0.0,0.044983,0.1,T
32.4,24,32.3963,0.1151,0.0,0.998896,0.0,0.0,0.046985,0.1,T
32.5,25,32.4958,0.1249,0.0,0.9988,0.0,0.0,0.048978,0.1,T
32.6,26,32.5953,0.1351,0.0,0.9987,0.0,0.0,0.050977,0.1,T
32.7,27,32.6948,0.1457,0.0,0.998596,0.0,0.0,0.052976,0.1,T
32.8,28,32.7942,0.1566,0.0,0.998488,0.0,0.0,0.054974,0.1,T
32.9,29,32.8935,0.168,0.0,0.998376,0.0,0.0,0.05697,0.1,T
33.0,30,32.9928,0.1798,0.0,0.99826,0.0,0.0,0.058968,0.1,T
33.1,31,33.0921,0.192,0.0,0.99814,0.0,0.0,0.060963,0.1,T
33.2,32,33.1913,0.2045,0.0,0.998016,0.0,0.0,0.062958,0.1,T
33.3,33,33.2904,0.2175,0.0,0.997888,0.0,0.0,0.064952,0.1,T
33.4,34,33.3895,0.2308,0.0,0.997756,0.0,0.0,0.066949,0.1,T
33.5,35,33.4886,0.2446,0.0,0.99762,0.0,0.0,0.068945,0.1,T
33.6,36,33.5876,0.2588,0.0,0.997481,0.0,0.0,0.070941,0.1,T
33.7,37,33.6865,0.2733,0.0,0.997337,0.0,0.0,0.072937,0.1,T
33.8,38,33.7854,0.2882,0.0,0.997189,0.0,0.0,0.074927,0.1,T
33.9,39,33.8842,0.3036,0.0,0.997037,0.0,0.0,0.076926,0.1,T
34.0,40,33.983,0.3193,0.0,0.996881,0.0,0.0,0.078916,0.1,T
34.1,41,34.0816,0.3354,0.0,0.996721,0.0,0.0,0.080911,0.1,T
34.2,42,34.1803,0.352,0.0,0.996557,0.0,0.0,0.082906,0.1,T
34.3,43,34.2788,0.3689,0.0,0.99639,0.0,0.0,0.084898,0.1,T
