time,x,y,z,qx,qy,qz,qw,type
40.4,35.36,0.58,0.0,0.0,0.0,0.109171,0.994023,T
40.5,35.46,0.6,0.0,0.0,0.0,0.110625,0.993862,T
40.6,35.55,0.62,0.0,0.0,0.0,0.112784,0.99362,T
40.7,35.65,0.65,0.0,0.0,0.0,0.11472,0.993398,T
40.8,35.75,0.67,0.0,0.0,0.0,0.116767,0.993159,T
40.9,35.85,0.69,0.0,0.0,0.0,0.118813,0.992917,T
41.0,35.94,0.72,0.0,0.0,0.0,0.120378,0.992728,T
41.1,36.04,0.74,0.0,0.0,0.0,0.123026,0.992403,T
41.2,36.14,0.76,0.0,0.0,0.0,0.12447,0.992223,T
41.3,36.23,0.79,0.0,0.0,0.0,0.126515,0.991965,T
41.4,36.33,0.81,0.0,0.0,0.0,0.129039,0.99164,T
41.5,36.43,0.84,0.0,0.0,0.0,0.130603,0.991435,T
41.6,36.52,0.87,0.0,0.0,0.0,0.132168,0.991227,T
41.7,36.62,0.89,0.0,0.0,0.0,0.134688,0.990888,T
41.8,36.72,0.92,0.0,0.0,0.0,0.136864,0.99059,T
41.9,36.81,0.95,0.0,0.0,0.0,0.138293,0.990391,T
42.0,36.91,0.97,0.0,0.0,0.0,0.14047,0.990085,T
42.1,37.0,1.0,0.0,0.0,0.0,0.142846,0.989745,T
42.2,37.1,1.03,0.0,0.0,0.0,0.144075,0.989567,T
42.3,37.2,1.06,0.0,0.0,0.0,0.146587,0.989198,T
42.4,37.29,1.09,0.0,0.0,0.0,0.148623,0.988894,T
42.5,37.39,1.12,0.0,0.0,0.0,0.150186,0.988658,T
42.6,37.48,1.15,0.0,0.0,0.0,0.15284,0.988251,T
42.7,37.58,1.18,0.0,0.0,0.0,0.154252,0.988032,T
42.8,37.67,1.21,0.0,0.0,0.0,0.155965,0.987763,T
42.9,37.77,1.24,0.0,0.0,0.0,0.158466,0.987364,T
43.0,37.86,1.27,0.0,0.0,0.0,0.160651,0.987011,T
43.1,37.96,1.3,0.0,0.0,0.0,0.162054,0.986782,T
43.2,38.05,1.33,0.0,0.0,0.0,0.164239,0.986421,T
43.3,38.15,1.37,0.0,0.0,0.0,0.166426,0.986054,T
43.4,38.24,1.4,0.0,0.0,0.0,0.167823,0.985817,T
43.5,38.34,1.43,0.0,0.0,0.0,0.170474,0.985362,T
43.6,38.43,1.46,0.0,0.0,0.0,0.172031,0.985092,T
43.7,38.53,1.5,0.0,0.0,0.0,0.174218,0.984707,T
43.8,38.62,1.53,0.0,0.0,0.0,0.175775,0.98443,T
43.9,38.71,1.57,0.0,0.0,0.0,0.178252,0.983985,T
44.0,38.81,1.6,0.0,0.0,0.0,0.17998,0.98367,T
44.1,38.9,1.64,0.0,0.0,0.0,0.181993,0.9833,T
44.2,38.99,1.67,0.0,0.0,0.0,0.183723,0.982978,T
44.3,39.09,1.71,0.0,0.0,0.0,0.18619,0.982514,T
44.4,39.18,1.75,0.0,0.0,0.0,0.187922,0.982184,T
44.5,39.27,1.78,0.0,0.0,0.0,0.189928,0.981798,T
44.6,39.37,1.82,0.0,0.0,0.0,0.191661,0.981461,T
44.7,39.46,1.86,0.0,0.0,0.0,0.193664,0.981068,T
44.8,39.55,1.9,0.0,0.0,0.0,0.195664,0.980671,T
44.9,39.64,1.93,0.0,0.0,0.0,0.19785,0.980232,T
45.0,39.74,1.97,0.0,0.0,0.0,0.199586,0.97988,T
45.1,39.83,2.01,0.0,0.0,0.0,0.20158,0.979472,T
45.2,39.92,2.05,0.0,0.0,0.0,0.203766,0.97902,T
45.3,40.01,2.09,0.0,0.0,0.0,0.205504,0.978656,T
45.4,40.1,2.13,0.0,0.0,0.0,0.207492,0.978237,T
45.5,40.19,2.17,0.0,0.0,0.0,0.209231,0.977866,T
45.6,40.29,2.21,0.0,0.0,0.0,0.211659,0.977344,T
45.7,40.38,2.26,0.0,0.0,0.0,0.212954,0.977062,T
45.8,40.47,2.3,0.0,0.0,0.0,0.215581,0.976486,T
45.9,40.56,2.34,0.0,0.0,0.0,0.217114,0.976146,T
46.0,40.65,2.38,0.0,0.0,0.0,0.219295,0.975659,T
46.1,40.74,2.42,0.0,0.0,0.0,0.221036,0.975266,T
46.2,40.83,2.47,0.0,0.0,0.0,0.223216,0.974769,T
46.3,40.92,2.51,0.0,0.0,0.0,0.225182,0.974317,T
46.4,41.01,2.55,0.0,0.0,0.0,0.226923,0.973913,T
46.5,41.1,2.6,0.0,0.0,0.0,0.2291,0.973403,T
46.6,41.19,2.64,0.0,0.0,0.0,0.230623,0.973043,T
46.7,41.28,2.69,0.0,0.0,0.0,0.233018,0.972473,T
46.8,41.37,2.73,0.0,0.0,0.0,0.234538,0.972107,T
46.9,41.46,2.78,0.0,0.0,0.0,0.236711,0.97158,T
47.0,41.54,2.83,0.0,0.0,0.0,0.238882,0.971049,T
47.1,41.63,2.87,0.0,0.0,0.0,0.240623,0.970619,T
47.2,41.72,2.92,0.0,0.0,0.0,0.242792,0.970078,T
47.3,41.81,2.97,0.0,0.0,0.0,0.244304,0.969699,T
47.4,41.9,3.01,0.0,0.0,0.0,0.246275,0.9692,T
47.5,41.99,3.06,0.0,0.0,0.0,0.248633,0.968598,T
47.6,42.07,3.11,0.0,0.0,0.0,0.249948,0.968259,T
47.7,42.16,3.16,0.0,0.0,0.0,0.252346,0.967637,T
47.8,42.25,3.21,0.0,0.0,0.0,0.25427,0.967133,T
47.9,42.34,3.26,0.0,0.0,0.0,0.256009,0.966675,T
48.0,42.42,3.3,0.0,0.0,0.0,0.258166,0.966101,T
48.1,42.51,3.35,0.0,0.0,0.0,0.259903,0.965635,T
48.2,42.6,3.4,0.0,0.0,0.0,0.261884,0.965099,T
48.3,42.68,3.46,0.0,0.0,0.0,0.263793,0.964579,T
48.4,42.77,3.51,0.0,0.0,0.0,0.265942,0.963989,T
48.5,42.85,3.56,0.0,0.0,0.0,0.267677,0.963509,T
48.6,42.94,3.61,0.0,0.0,0.0,0.269661,0.962955,T
48.7,43.02,3.66,0.0,0.0,0.0,0.271556,0.962423,T
48.8,43.11,3.71,0.0,0.0,0.0,0.273541,0.96186,T
48.9,43.19,3.77,0.0,0.0,0.0,0.27502,0.961438,T
49.0,43.28,3.82,0.0,0.0,0.0,0.277414,0.96075,T
49.1,43.36,3.87,0.0,0.0,0.0,0.279146,0.960249,T
49.2,43.45,3.93,0.0,0.0,0.0,0.28128,0.959626,T
49.3,43.53,3.98,0.0,0.0,0.0,0.28327,0.95904,T
49.4,43.62,4.03,0.0,0.0,0.0,0.284737,0.958606,T
49.5,43.7,4.09,0.0,0.0,0.0,0.287128,0.957892,T
49.6,43.78,4.14,0.0,0.0,0.0,0.28859,0.957453,T
49.7,43.87,4.2,0.0,0.0,0.0,0.290847,0.95677,T
49.8,43.95,4.25,0.0,0.0,0.0,0.292702,0.956204,T
49.9,44.03,4.31,0.0,0.0,0.0,0.294424,0.955675,T
50.0,44.12,4.37,0.0,0.0,0.0,0.296416,0.955059,T
50.1,44.2,4.42,0.0,0.0,0.0,0.29853,0.9544,T
50.2,44.28,4.48,0.0,0.0,0.0,0.300522,0.953775,T
50.3,44.36,4.54,0.0,0.0,0.0,0.301967,0.953318,T
50.4,44.44,4.6,0.0,0.0,0.0,0.303959,0.952685,T
50.5,44.53,4.65,0.0,0.0,0.0,0.306063,0.952011,T
50.6,44.61,4.71,0.0,0.0,0.0,0.308055,0.951369,T
50.7,44.69,4.77,0.0,0.0,0.0,0.309769,0.950812,T
50.8,44.77,4.83,0.0,0.0,0.0,0.311481,0.950253,T
50.9,44.85,4.89,0.0,0.0,0.0,0.313855,0.949471,T
51.0,44.93,4.95,0.0,0.0,0.0,0.315564,0.948904,T
51.1,45.01,5.01,0.0,0.0,0.0,0.317556,0.948239,T
51.2,45.09,5.07,0.0,0.0,0.0,0.319262,0.947666,T
51.3,45.17,5.13,0.0,0.0,0.0,0.320967,0.94709,T
51.4,45.25,5.19,0.0,0.0,0.0,0.323333,0.946285,T
51.5,45.33,5.25,0.0,0.0,0.0,0.325034,0.945702,T
51.6,45.41,5.31,0.0,0.0,0.0,0.326653,0.945144,T
51.7,45.49,5.37,0.0,0.0,0.0,0.328722,0.944427,T
51.8,45.56,5.44,0.0,0.0,0.0,0.331081,0.943602,T
51.9,45.64,5.5,0.0,0.0,0.0,0.332407,0.943136,T
52.0,45.72,5.56,0.0,0.0,0.0,0.334099,0.942538,T
52.1,45.8,5.62,0.0,0.0,0.0,0.33675,0.941594,T
52.2,45.87,5.69,0.0,0.0,0.0,0.337776,0.941227,T
52.3,45.95,5.75,0.0,0.0,0.0,0.340425,0.940272,T
52.4,46.03,5.81,0.0,0.0,0.0,0.34175,0.939791,T
52.5,46.11,5.88,0.0,0.0,0.0,0.343792,0.939046,T
52.6,46.18,5.94,0.0,0.0,0.0,0.345776,0.938317,T
52.7,46.26,6.01,0.0,0.0,0.0,0.34776,0.937584,T
52.8,46.33,6.07,0.0,0.0,0.0,0.349437,0.93696,T
52.9,46.41,6.14,0.0,0.0,0.0,0.351418,0.936219,T
53.0,46.48,6.2,0.0,0.0,0.0,0.352739,0.935722,T
53.1,46.56,6.27,0.0,0.0,0.0,0.355381,0.934722,T
53.2,46.63,6.34,0.0,0.0,0.0,0.356738,0.934205,T
53.3,46.71,6.4,0.0,0.0,0.0,0.359027,0.933327,T
53.4,46.78,6.47,0.0,0.0,0.0,0.360691,0.932685,T
53.5,46.86,6.54,0.0,0.0,0.0,0.362666,0.931919,T
53.6,46.93,6.61,0.0,0.0,0.0,0.363983,0.931406,T
53.7,47.0,6.67,0.0,0.0,0.0,0.366614,0.930373,T
53.8,47.08,6.74,0.0,0.0,0.0,0.368268,0.92972,T
53.9,47.15,6.81,0.0,0.0,0.0,0.369901,0.929071,T
54.0,47.22,6.88,0.0,0.0,0.0,0.371551,0.928413,T
54.1,47.3,6.95,0.0,0.0,0.0,0.373853,0.927488,T
54.2,47.37,7.02,0.0,0.0,0.0,0.375808,0.926698,T
54.3,47.44,7.09,0.0,0.0,0.0,0.377127,0.926162,T
54.4,47.51,7.16,0.0,0.0,0.0,0.379414,0.925227,T
54.5,47.58,7.23,0.0,0.0,0.0,0.381048,0.924555,T
54.6,47.65,7.3,0.0,0.0,0.0,0.38301,0.923744,T
54.7,47.72,7.37,0.0,0.0,0.0,0.384643,0.923066,T
54.8,47.79,7.44,0.0,0.0,0.0,0.3866,0.922247,T
54.9,47.86,7.51,0.0,0.0,0.0,0.388556,0.921425,T
55.0,47.93,7.58,0.0,0.0,0.0,0.390509,0.920599,T
55.1,48.0,7.65,0.0,0.0,0.0,0.392129,0.91991,T
55.2,48.07,7.73,0.0,0.0,0.0,0.394094,0.91907,T
55.3,48.14,7.8,0.0,0.0,0.0,0.395709,0.918376,T
55.4,48.21,7.87,0.0,0.0,0.0,0.397989,0.91739,T
55.5,48.28,7.94,0.0,0.0,0.0,0.399286,0.916826,T
55.6,48.35,8.02,0.0,0.0,0.0,0.401229,0.915978,T
55.7,48.41,8.09,0.0,0.0,0.0,0.403169,0.915125,T
55.8,48.48,8.17,0.0,0.0,0.0,0.405107,0.914269,T
55.9,48.55,8.24,0.0,0.0,0.0,0.406737,0.913545,T
56.0,48.62,8.31,0.0,0.0,0.0,0.408671,0.912682,T
56.1,48.68,8.39,0.0,0.0,0.0,0.410603,0.911814,T
56.2,48.75,8.46,0.0,0.0,0.0,0.412231,0.911079,T
56.3,48.82,8.54,0.0,0.0,0.0,0.414158,0.910205,T
56.4,48.88,8.61,0.0,0.0,0.0,0.416083,0.909327,T
56.5,48.95,8.69,0.0,0.0,0.0,0.417709,0.908581,T
56.6,49.01,8.77,0.0,0.0,0.0,0.419975,0.907536,T
56.7,49.08,8.84,0.0,0.0,0.0,0.421254,0.906943,T
56.8,49.14,8.92,0.0,0.0,0.0,0.42317,0.90605,T
56.9,49.2,8.99,0.0,0.0,0.0,0.424793,0.90529,T
57.0,49.27,9.07,0.0,0.0,0.0,0.427053,0.904227,T
57.1,49.33,9.15,0.0,0.0,0.0,0.428611,0.903489,T
57.2,49.4,9.23,0.0,0.0,0.0,0.430582,0.902551,T
57.3,49.46,9.3,0.0,0.0,0.0,0.431851,0.901945,T
57.4,49.52,9.38,0.0,0.0,0.0,0.434384,0.900728,T
57.5,49.58,9.46,0.0,0.0,0.0,0.435722,0.900081,T
57.6,49.65,9.54,0.0,0.0,0.0,0.437617,0.899161,T
57.7,49.71,9.62,0.0,0.0,0.0,0.439864,0.898065,T
57.8,49.77,9.7,0.0,0.0,0.0,0.441123,0.897447,T
57.9,49.83,9.78,0.0,0.0,0.0,0.443092,0.896476,T
58.0,49.89,9.85,0.0,0.0,0.0,0.444619,0.89572,T
58.1,49.95,9.93,0.0,0.0,0.0,0.446587,0.89474,T
58.2,50.01,10.01,0.0,0.0,0.0,0.448465,0.8938,T
58.3,50.07,10.09,0.0,0.0,0.0,0.450432,0.892811,T
58.4,50.13,10.17,0.0,0.0,0.0,0.45168,0.89218,T
58.5,50.19,10.26,0.0,0.0,0.0,0.453909,0.891048,T
58.6,50.25,10.34,0.0,0.0,0.0,0.455513,0.890229,T
58.7,50.31,10.42,0.0,0.0,0.0,0.457478,0.889221,T
58.8,50.36,10.5,0.0,0.0,0.0,0.458976,0.888449,T
58.9,50.42,10.58,0.0,0.0,0.0,0.460938,0.887432,T
59.0,50.48,10.66,0.0,0.0,0.0,0.462537,0.8866,T
59.1,50.54,10.74,0.0,0.0,0.0,0.464751,0.885442,T
59.2,50.59,10.83,0.0,0.0,0.0,0.465981,0.884794,T
59.3,50.65,10.91,0.0,0.0,0.0,0.46794,0.88376,T
59.4,50.71,10.99,0.0,0.0,0.0,0.469899,0.88272,T
59.5,50.76,11.07,0.0,0.0,0.0,0.471369,0.881936,T
59.6,50.82,11.16,0.0,0.0,0.0,0.473324,0.880888,T
59.7,50.87,11.24,0.0,0.0,0.0,0.475279,0.879835,T
59.8,50.93,11.32,0.0,0.0,0.0,0.476497,0.879176,T
59.9,50.98,11.41,0.0,0.0,0.0,0.478449,0.878115,T
60.0,51.04,11.49,0.0,0.0,0.0,0.480638,0.876919,T
60.1,51.09,11.58,0.0,0.0,0.0,0.481847,0.876255,T
60.2,51.14,11.66,0.0,0.0,0.0,0.484166,0.874976,T
60.3,51.2,11.75,0.0,0.0,0.0,0.48514,0.874437,T
60.4,51.25,11.83,0.0,0.0,0.0,0.487545,0.873098,T
60.5,51.3,11.92,0.0,0.0,0.0,0.488889,0.872346,T
60.6,51.35,12.0,0.0,0.0,0.0,0.490832,0.871254,T
60.7,51.41,12.09,0.0,0.0,0.0,0.4924,0.870369,T
60.8,51.46,12.17,0.0,0.0,0.0,0.494562,0.869142,T
60.9,51.51,12.26,0.0,0.0,0.0,0.495905,0.868377,T
61.0,51.56,12.34,0.0,0.0,0.0,0.497468,0.867483,T
61.1,51.61,12.43,0.0,0.0,0.0,0.49962,0.866245,T
61.2,51.66,12.52,0.0,0.0,0.0,0.501336,0.865253,T
61.3,51.71,12.6,0.0,0.0,0.0,0.503106,0.864225,T
61.4,51.76,12.69,0.0,0.0,0.0,0.504446,0.863443,T
61.5,51.81,12.78,0.0,0.0,0.0,0.506374,0.862314,T
61.6,51.86,12.87,0.0,0.0,0.0,0.508131,0.86128,T
61.7,51.91,12.95,0.0,0.0,0.0,0.509847,0.860265,T
61.8,51.95,13.04,0.0,0.0,0.0,0.511768,0.859124,T
61.9,52.0,13.13,0.0,0.0,0.0,0.51331,0.858203,T
62.0,52.05,13.22,0.0,0.0,0.0,0.514849,0.857281,T
62.1,52.1,13.31,0.0,0.0,0.0,0.516763,0.856128,T
62.2,52.14,13.39,0.0,0.0,0.0,0.518099,0.855321,T
62.3,52.19,13.48,0.0,0.0,0.0,0.520586,0.853809,T
62.4,52.23,13.57,0.0,0.0,0.0,0.52154,0.853227,T
62.5,52.28,13.66,0.0,0.0,0.0,0.523447,0.852058,T
62.6,52.33,13.75,0.0,0.0,0.0,0.525351,0.850886,T
62.7,52.37,13.84,0.0,0.0,0.0,0.526871,0.849945,T
62.8,52.41,13.93,0.0,0.0,0.0,0.528583,0.848882,T
62.9,52.46,14.02,0.0,0.0,0.0,0.53048,0.847697,T
63.0,52.5,14.11,0.0,0.0,0.0,0.531993,0.846748,T
63.1,52.55,14.2,0.0,0.0,0.0,0.533885,0.845557,T
63.2,52.59,14.29,0.0,0.0,0.0,0.535212,0.844718,T
63.3,52.63,14.38,0.0,0.0,0.0,0.537277,0.843406,T
63.4,52.67,14.47,0.0,0.0,0.0,0.538806,0.84243,T
63.5,52.72,14.56,0.0,0.0,0.0,0.540481,0.841356,T
63.6,52.76,14.65,0.0,0.0,0.0,0.542186,0.840259,T
63.7,52.8,14.74,0.0,0.0,0.0,0.543679,0.839293,T
63.8,52.84,14.83,0.0,0.0,0.0,0.545382,0.838188,T
63.9,52.88,14.92,0.0,0.0,0.0,0.547253,0.836967,T
64.0,52.92,15.02,0.0,0.0,0.0,0.54912,0.835743,T
64.1,52.96,15.11,0.0,0.0,0.0,0.550436,0.834877,T
64.2,53.0,15.2,0.0,0.0,0.0,0.552298,0.833647,T
64.3,53.04,15.29,0.0,0.0,0.0,0.553612,0.832775,T
64.4,53.08,15.38,0.0,0.0,0.0,0.555468,0.831538,T
64.5,53.12,15.48,0.0,0.0,0.0,0.557163,0.830403,T
64.6,53.15,15.57,0.0,0.0,0.0,0.559013,0.829159,T
64.7,53.19,15.66,0.0,0.0,0.0,0.560321,0.828275,T
64.8,53.23,15.75,0.0,0.0,0.0,0.562165,0.827025,T
64.9,53.26,15.85,0.0,0.0,0.0,0.564005,0.825771,T
65.0,53.3,15.94,0.0,0.0,0.0,0.564005,0.825771,T
65.1,53.34,16.03,0.0,0.0,0.0,0.565544,0.824718,T
65.2,53.37,16.13,0.0,0.0,0.0,0.567141,0.823621,T
65.3,53.41,16.22,0.0,0.0,0.0,0.56868,0.822559,T
65.4,53.44,16.31,0.0,0.0,0.0,0.570508,0.821292,T
65.5,53.48,16.41,0.0,0.0,0.0,0.571948,0.82029,T
65.6,53.51,16.5,0.0,0.0,0.0,0.573487,0.819215,T
65.7,53.55,16.6,0.0,0.0,0.0,0.575306,0.817938,T
65.8,53.58,16.69,0.0,0.0,0.0,0.57712,0.81666,T
65.9,53.61,16.79,0.0,0.0,0.0,0.578794,0.815474,T
66.0,53.64,16.88,0.0,0.0,0.0,0.580083,0.814557,T
66.1,53.68,16.97,0.0,0.0,0.0,0.581755,0.813364,T
66.2,53.71,17.07,0.0,0.0,0.0,0.583556,0.812073,T
66.3,53.74,17.16,0.0,0.0,0.0,0.585223,0.810872,T
66.4,53.77,17.26,0.0,0.0,0.0,0.586505,0.809946,T
66.5,53.8,17.35,0.0,0.0,0.0,0.588294,0.808647,T
66.6,53.83,17.45,0.0,0.0,0.0,0.590218,0.807244,T
66.7,53.86,17.55,0.0,0.0,0.0,0.591231,0.806502,T
66.8,53.89,17.64,0.0,0.0,0.0,0.593273,0.805001,T
66.9,53.92,17.74,0.0,0.0,0.0,0.595047,0.803691,T
67.0,53.95,17.83,0.0,0.0,0.0,0.5962,0.802836,T
67.1,53.98,17.93,0.0,0.0,0.0,0.597967,0.801521,T
67.2,54.01,18.02,0.0,0.0,0.0,0.599616,0.800288,T
67.3,54.03,18.12,0.0,0.0,0.0,0.601152,0.799134,T
67.4,54.06,18.22,0.0,0.0,0.0,0.602908,0.797811,T
67.5,54.09,18.31,0.0,0.0,0.0,0.604167,0.796857,T
67.6,54.12,18.41,0.0,0.0,0.0,0.606192,0.795319,T
67.7,54.14,18.51,0.0,0.0,0.0,0.607551,0.794281,T
67.8,54.17,18.6,0.0,0.0,0.0,0.609083,0.793107,T
67.9,54.19,18.7,0.0,0.0,0.0,0.610717,0.791849,T
68.0,54.22,18.8,0.0,0.0,0.0,0.612348,0.790588,T
68.1,54.24,18.89,0.0,0.0,0.0,0.613977,0.789324,T
68.2,54.27,18.99,0.0,0.0,0.0,0.615699,0.787982,T
68.3,54.29,19.09,0.0,0.0,0.0,0.616845,0.787085,T
68.4,54.31,19.18,0.0,0.0,0.0,0.618848,0.785511,T
68.5,54.34,19.28,0.0,0.0,0.0,0.620085,0.784535,T
68.6,54.36,19.38,0.0,0.0,0.0,0.621701,0.783255,T
68.7,54.38,19.48,0.0,0.0,0.0,0.623314,0.781972,T
68.8,54.4,19.57,0.0,0.0,0.0,0.624838,0.780754,T
68.9,54.43,19.67,0.0,0.0,0.0,0.626531,0.779397,T
69.0,54.45,19.77,0.0,0.0,0.0,0.628052,0.778171,T
69.1,54.47,19.87,0.0,0.0,0.0,0.629735,0.77681,T
69.2,54.49,19.96,0.0,0.0,0.0,0.630875,0.775885,T
69.2,54.49,19.96,0.0,0.0,0.0,0.630875,0.775885,S
69.3,54.51,20.06,0.0,0.0,0.0,0.632851,0.774274,S
69.4,54.53,20.16,0.0,0.0,0.0,0.633989,0.773342,S
69.5,54.55,20.26,0.0,0.0,0.0,0.636033,0.771662,S
69.6,54.57,20.36,0.0,0.0,0.0,0.637169,0.770724,S
69.7,54.58,20.46,0.0,0.0,0.0,0.638754,0.769411,S
69.8,54.6,20.55,0.0,0.0,0.0,0.640335,0.768095,S
69.9,54.62,20.65,0.0,0.0,0.0,0.642223,0.766517,S
70.0,54.64,20.75,0.0,0.0,0.0,0.643422,0.765512,S
70.1,54.65,20.85,0.0,0.0,0.0,0.644994,0.764187,S
70.2,54.67,20.95,0.0,0.0,0.0,0.6465,0.762914,S
70.3,54.69,21.05,0.0,0.0,0.0,0.647752,0.761851,S
70.4,54.7,21.15,0.0,0.0,0.0,0.64957,0.760301,S
70.5,54.72,21.24,0.0,0.0,0.0,0.651189,0.758916,S
70.6,54.73,21.34,0.0,0.0,0.0,0.652687,0.757627,S
70.7,54.75,21.44,0.0,0.0,0.0,0.654186,0.756334,S
70.8,54.76,21.54,0.0,0.0,0.0,0.655362,0.755315,S
70.9,54.77,21.64,0.0,0.0,0.0,0.657282,0.753645,S
71.0,54.79,21.74,0.0,0.0,0.0,0.658401,0.752667,S
71.1,54.8,21.84,0.0,0.0,0.0,0.660314,0.75099,S
71.2,54.81,21.94,0.0,0.0,0.0,0.66143,0.750006,S
71.3,54.82,22.04,0.0,0.0,0.0,0.663335,0.748322,S
71.4,54.84,22.14,0.0,0.0,0.0,0.664449,0.747334,S
71.5,54.85,22.24,0.0,0.0,0.0,0.666345,0.745643,S
71.6,54.86,22.34,0.0,0.0,0.0,0.667456,0.744649,S
71.7,54.87,22.43,0.0,0.0,0.0,0.669306,0.742987,S
71.8,54.88,22.53,0.0,0.0,0.0,0.670452,0.741953,S
71.9,54.89,22.63,0.0,0.0,0.0,0.671927,0.740617,S
72.0,54.9,22.73,0.0,0.0,0.0,0.673803,0.738911,S
72.1,54.91,22.83,0.0,0.0,0.0,0.674906,0.737903,S
72.2,54.91,22.93,0.0,0.0,0.0,0.676407,0.736528,S
72.3,54.92,23.03,0.0,0.0,0.0,0.67821,0.734869,S
72.4,54.93,23.13,0.0,0.0,0.0,0.679337,0.733826,S
72.5,54.94,23.23,0.0,0.0,0.0,0.680826,0.732445,S
72.6,54.94,23.33,0.0,0.0,0.0,0.682625,0.730769,S
72.7,54.95,23.43,0.0,0.0,0.0,0.683742,0.729723,S
72.8,54.96,23.53,0.0,0.0,0.0,0.685198,0.728357,S
72.9,54.96,23.63,0.0,0.0,0.0,0.686672,0.726968,S
73.0,54.97,23.73,0.0,0.0,0.0,0.688102,0.725614,S
73.1,54.97,23.83,0.0,0.0,0.0,0.68993,0.723876,S
73.2,54.98,23.93,0.0,0.0,0.0,0.691014,0.722841,S
73.3,54.98,24.03,0.0,0.0,0.0,0.692457,0.721459,S
73.4,54.98,24.13,0.0,0.0,0.0,0.693911,0.720061,S
73.5,54.99,24.23,0.0,0.0,0.0,0.695695,0.718337,S
73.6,54.99,24.33,0.0,0.0,0.0,0.696783,0.717282,S
73.7,54.99,24.43,0.0,0.0,0.0,0.698206,0.715897,S
73.8,55.0,24.53,0.0,0.0,0.0,0.699644,0.714491,S
73.9,55.0,24.63,0.0,0.0,0.0,0.701071,0.713091,S
74.0,55.0,24.73,0.0,0.0,0.0,0.702852,0.711336,S
74.1,55.0,24.83,0.0,0.0,0.0,0.703918,0.710282,S
74.2,55.0,24.93,0.0,0.0,0.0,0.705337,0.708872,S
74.3,55.0,25.1,0.0,0.0,0.0,0.707107,0.707107,S
74.4,55.0,25.2,0.0,0.0,0.0,0.707107,0.707107,S
74.5,55.0,25.3,0.0,0.0,0.0,0.707107,0.707107,S
74.6,55.0,25.4,0.0,0.0,0.0,0.707107,0.707107,S
74.7,55.0,25.5,0.0,0.0,0.0,0.707107,0.707107,S
74.8,55.0,25.6,0.0,0.0,0.0,0.707107,0.707107,S
74.9,55.0,25.7,0.0,0.0,0.0,0.707107,0.707107,S
75.0,55.0,25.8,0.0,0.0,0.0,0.707107,0.707107,S
75.1,55.0,25.9,0.0,0.0,0.0,0.707107,0.707107,S
75.2,55.0,26.0,0.0,0.0,0.0,0.707107,0.707107,S
75.3,55.0,26.1,0.0,0.0,0.0,0.707107,0.707107,S
75.4,55.0,26.2,0.0,0.0,0.0,0.707107,0.707107,S
75.5,55.0,26.3,0.0,0.0,0.0,0.707107,0.707107,S
75.6,55.0,26.4,0.0,0.0,0.0,0.707107,0.707107,S
75.7,55.0,26.5,0.0,0.0,0.0,0.707107,0.707107,S
75.8,55.0,26.6,0.0,0.0,0.0,0.707107,0.707107,S
75.9,55.0,26.7,0.0,0.0,0.0,0.707107,0.707107,S
76.0,55.0,26.8,0.0,0.0,0.0,0.707107,0.707107,S
76.1,55.0,26.9,0.0,0.0,0.0,0.707107,0.707107,S
76.2,55.0,27.0,0.0,0.0,0.0,0.707107,0.707107,S
76.3,55.0,27.1,0.0,0.0,0.0,0.707107,0.707107,S
76.4,55.0,27.2,0.0,0.0,0.0,0.707107,0.707107,S
76.5,55.0,27.3,0.0,0.0,0.0,0.707107,0.707107,S
76.6,55.0,27.4,0.0,0.0,0.0,0.707107,0.707107,S
76.7,55.0,27.5,0.0,0.0,0.0,0.707107,0.707107,S
76.8,55.0,27.6,0.0,0.0,0.0,0.707107,0.707107,S
76.9,55.0,27.7,0.0,0.0,0.0,0.707107,0.707107,S
77.0,55.0,27.8,0.0,0.0,0.0,0.707107,0.707107,S
77.1,55.0,27.9,0.0,0.0,0.0,0.707107,0.707107,S
77.2,55.0,28.0,0.0,0.0,0.0,0.707107,0.707107,S
77.3,55.0,28.1,0.0,0.0,0.0,0.707107,0.707107,S
77.4,55.0,28.2,0.0,0.0,0.0,0.707107,0.707107,S
77.5,55.0,28.3,0.0,0.0,0.0,0.707107,0.707107,S
77.6,55.0,28.4,0.0,0.0,0.0,0.707107,0.707107,S
77.7,55.0,28.5,0.0,0.0,0.0,0.707107,0.707107,S
77.8,55.0,28.6,0.0,0.0,0.0,0.707107,0.707107,S
77.9,55.0,28.7,0.0,0.0,0.0,0.707107,0.707107,S
78.0,55.0,28.8,0.0,0.0,0.0,0.707107,0.707107,S
78.1,55.0,28.9,0.0,0.0,0.0,0.707107,0.707107,S
78.2,55.0,29.0,0.0,0.0,0.0,0.707107,0.707107,S
78.3,55.0,29.1,0.0,0.0,0.0,0.707107,0.707107,S
78.4,55.0,29.2,0.0,0.0,0.0,0.707107,0.707107,S
78.5,55.0,29.3,0.0,0.0,0.0,0.707107,0.707107,S
78.6,55.0,29.4,0.0,0.0,0.0,0.707107,0.707107,S
78.7,55.0,29.5,0.0,0.0,0.0,0.707107,0.707107,S
78.8,55.0,29.6,0.0,0.0,0.0,0.707107,0.707107,S
78.9,55.0,29.7,0.0,0.0,0.0,0.707107,0.707107,S
79.0,55.0,29.8,0.0,0.0,0.0,0.707107,0.707107,S
